Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version,Wind_Height_m
1999,7,19,5,30,270,38,68,17,10,1,75.62,37.366772518252034,18.09798279194612,17.985882474391364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,6,30,574,72,244,20,10,1.7000000000000002,63.18,191.64586833038317,25.37269804090605,24.797760435914903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,7,30,729,90,442,23,11,2.6,52.97,405.6722680932494,33.70993067732246,32.49291387304271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,8,30,811,103,628,24,10,3.2,47.72,619.0204173843758,39.70502578376741,37.84796453161428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,9,30,860,111,786,25,10,3.5,43.83,802.8044825292594,44.96819592124852,42.559782473660746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,10,30,253,452,676,26,9,3.6,40.98,676.7864022219409,42.72313186241225,40.69277265574643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,11,30,468,458,897,26,10,3.7,41.17,913.5122284010278,48.42435242497265,45.68381573976957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,12,30,39,377,414,26,10,3.7,44,407.5734213851125,36.00486885237339,34.78214858821806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,13,30,0,59,59,25,10,3.6,44.33,57.66569923488822,26.424897263120542,26.251900165415876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,14,30,433,356,708,25,10,3.4000000000000004,47.69,711.7742682752565,42.82120088452791,40.68587807970214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,15,30,229,327,483,24,10,3,48.58,475.7689113590991,36.23147765556593,34.804170921488634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,16,30,441,189,420,23,11,2.4000000000000004,52.88,398.84750576810774,33.67080730298372,32.474264785679395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,17,30,393,115,249,22,11,1.2000000000000002,63.13,216.3134357267726,28.271170671729884,27.622230364549566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,18,30,0,20,20,19,12,0.7000000000000001,75.37,19.547694655894315,19.586123974410715,19.52748089044303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,19,30,0,0,0,17,13,1.5,91.44,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,20,30,0,0,0,16,13,2.1,96.01,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,21,30,0,0,0,16,13,1.8,100,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,22,30,0,0,0,15,13,1.1,100,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,19,23,30,0,0,0,15,11,0.7000000000000001,100,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,0,30,0,0,0,14,11,0.8,100,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,1,30,0,0,0,14,11,0.9,100,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,2,30,0,0,0,14,11,1,96.99,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,3,30,0,0,0,14,11,1.2000000000000002,100,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,4,30,0,0,0,14,10,1.7000000000000002,97.43,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,5,30,324,34,69,16,10,2.3000000000000003,84.67,33.49492569908198,16.902116444401983,16.801631667304736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,6,30,617,64,248,19,10,2.6,65.15,192.19940488284632,24.074150895729343,23.497552681080805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,7,30,763,81,448,22,9,2.6,50.66,411.0267702051941,32.85129194586577,31.618211635250187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,8,30,842,94,638,25,8,2.7,41.72,629.5380391,41.51001514249453,39.62140102528468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,9,30,886,104,798,26,7,2.8000000000000003,35.51,816.6449427452305,47.275285731591445,44.825350903355755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,10,30,907,113,914,27,7,2.9000000000000004,32.72,952.8068680405705,51.65846979568161,48.80004919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,11,30,910,123,975,28,7,3,30.6,1026.068690217212,54.37905915629475,51.30085308564311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,12,30,239,494,720,28,7,3.1,30.55,722.4492411,46.45076366466403,44.283415941389485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,13,30,880,132,923,28,7,3,32.69,964.6862614842497,52.80098671909654,49.90692793464379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,14,30,182,413,560,27,7,2.7,32.99,556.5748036585774,41.596510244098226,39.926785833122494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,15,30,483,255,584,26,7,2.4000000000000004,35.22,578.5311406,41.4780818,39.74248838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,16,30,182,234,329,25,7,2,37.71,317.0055003538109,33.71052601321374,32.759509512152306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,17,30,0,71,71,24,8,1.4,44.71,69.39431602842481,25.98496690179315,25.776783953707877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,18,30,0,3,3,21,11,1,65.32000000000001,2.9321541983841466,21.08615822657913,21.077361763983976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,19,30,0,0,0,19,11,0.9,73.19,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,20,30,0,0,0,18,10,1,74.89,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,21,30,0,0,0,17,10,1.1,73.06,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,22,30,0,0,0,16,10,1.1,76.87,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,20,23,30,0,0,0,16,9,1.2000000000000002,81.11,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,0,30,0,0,0,15,9,1.3,80.64,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,1,30,0,0,0,15,9,1.4,80.79,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,2,30,0,0,0,15,9,1.4,86,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,3,30,0,0,0,15,9,1.4,85.07000000000002,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,4,30,0,0,0,16,9,1.2000000000000002,78.06,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,5,30,347,33,70,19,10,1.4,68.60000000000001,32.53261781109079,19.93056857,19.83297071874273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,6,30,638,63,251,23,10,1,51.98,194.8913407588955,28.726674369536504,28.142000347259817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,7,30,774,81,452,26,8,1,36.6,415.1431761421541,38.19853984914792,36.95311032072146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,8,30,847,94,640,28,7,2.2,32.53,632.2359681917071,45.14187729902755,43.245169394452425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,9,30,885,107,799,29,7,3,28.7,818.4706221919233,50.04194891271807,47.58653705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,10,30,904,117,913,30,7,3.7,27.17,953.7931182911112,53.413143645061524,50.55176429018819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,11,30,907,126,974,31,7,4.1000000000000005,27.28,1026.0063606836188,55.53240777,52.45438868634614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,12,30,899,131,978,31,7,4.4,27.33,1029.4058183650013,55.13477562503385,52.04655816993885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,13,30,885,129,924,30,7,4.6000000000000005,27.43,966.5384496609593,52.36662227768485,49.46700692870197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,14,30,212,410,582,29,7,4.6000000000000005,29.68,578.8442392960887,42.39500819909533,40.65847548120706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,15,30,567,231,617,28,8,4.5,32.43,612.2231522063912,42.26025646479609,40.423587008176916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,16,30,656,125,466,27,8,4.1000000000000005,35.86,440.14013134054846,37.52400607934607,36.20358568532443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,17,30,460,102,258,25,9,3,42.86,220.71076654279364,30.674222810395868,30.012090510767486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,18,30,69,53,64,23,10,1.8,56.08,54.02630492842053,24.504495023049742,24.34241610826448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,19,30,0,0,0,21,11,1.1,67.83,0,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,20,30,0,0,0,20,12,0.9,68.85000000000001,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,21,30,0,0,0,19,12,0.8,73.77,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,22,30,0,0,0,19,12,0.9,77.89,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,21,23,30,0,0,0,18,11,1.2000000000000002,76.7,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,0,30,0,0,0,18,11,1.7000000000000002,80.79,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,1,30,0,0,0,17,11,2,80.71000000000002,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,2,30,0,0,0,16,11,2.3000000000000003,85.57000000000002,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,3,30,0,0,0,16,11,2.2,84.45,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,4,30,0,0,0,16,11,2.3000000000000003,82.35000000000002,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,5,30,294,33,64,18,10,2.7,71.05,32.487387276680224,18.852001344780497,18.754539182950456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,6,30,577,68,237,20,10,2.8000000000000003,61.55,186.37081036370148,24.85534414648667,24.296231715395564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,7,30,717,90,432,23,10,2.8000000000000003,50.33,398.5819250028119,33.38388153531745,32.18813576030902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,8,30,784,110,615,24,10,2.9000000000000004,47.56,607.2377299952303,39.71520286653526,37.893489676549564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,9,30,823,128,769,25,10,3,45.2,788.7007762281585,45.27660002795121,42.910497699266735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,10,30,840,143,881,26,10,3,43.16,919.6550415988144,49.643285266393065,46.88432014159662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,11,30,833,161,939,26,11,3,44.02,986.5437767692401,51.36291858019866,48.40328724989094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,12,30,0,74,74,26,11,2.8000000000000003,48,72.32647022680895,27.884253779690464,27.667274369010038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,13,30,0,77,77,25,11,2.5,49.38,75.25862443,27.000119394577663,26.774343521302082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,14,30,0,41,41,24,12,2.2,53.82,40.07277404458334,25.086497147051926,24.966278824918177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,15,30,3,127,129,23,12,1.9,58.41,126.17146848679859,26.490129277311024,26.111614871850627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,16,30,7,155,159,22,12,2.1,67.23,154.88689462221666,26.22758025746387,25.76291957359722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,17,30,0,35,35,20,13,2.5,73.42,34.20846564781505,20.909145179353484,20.80651978241004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,18,30,0,46,46,18,13,2.8000000000000003,85.93,44.95969770855692,19.171292890077858,19.036413796952186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,19,30,0,0,0,18,13,2.5,91.14,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,20,30,0,0,0,18,13,2.1,88.01,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,21,30,0,0,0,18,12,1.4,83.86,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,22,30,0,0,0,17,11,1,80.26,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,22,23,30,0,0,0,17,11,1.1,77.41,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,0,30,0,0,0,16,10,1.2000000000000002,79.77,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,1,30,0,0,0,16,10,1.3,82.5,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,2,30,0,0,0,15,9,1.3,79.63,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,3,30,0,0,0,15,9,1.3,77.58,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,4,30,0,0,0,16,8,1.2000000000000002,75.58,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,5,30,323,32,66,18,9,1.6,64.9,31.53261781109079,18.889944278971253,18.795346425537982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,6,30,618,65,245,22,9,1.9,52.65,191.25608793760463,27.290486668504194,26.71671840469138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,7,30,760,85,446,25,7,2,39.88,411.6808010604756,36.31196879163183,35.07692639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,8,30,836,99,635,27,6,2.5,31.22,629.1509125405771,43.72070080870885,41.83324807108712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,9,30,418,330,656,29,6,3.1,28.95,659.4486009468593,45.84177876,43.863432958918224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,10,30,899,121,911,30,6,3.5,27.07,952.8178997117203,53.69948712639721,50.84103342726205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,11,30,902,131,972,31,6,3.8,25.32,1025.8871437325931,56.017695843491495,52.94003441229371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,12,30,895,136,976,31,6,3.8,23.86,1030.3290862939853,56.12601884,53.035031579623244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,13,30,881,134,923,31,6,3.7,25.42,967.6213739718582,54.75259140412488,51.84972728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,14,30,844,133,814,30,6,3.4000000000000004,25.57,838.8972431489794,51.00406962991406,48.48737790046712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,15,30,795,123,661,29,6,3.1,27.03,661.5926913486157,45.89653707975317,43.911759005707324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,16,30,723,105,479,28,6,2.7,28.8,452.30888806652956,39.86207365975151,38.50514699555192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,17,30,132,136,180,26,7,1.8,33.93,167.43676855962696,30.66268765386126,30.16037734818238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,18,30,311,50,95,24,11,1.1,53.27,58.19392807054705,25.698494253264045,25.523912469052405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,19,30,0,0,0,22,10,1,54.64,0,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,20,30,0,0,0,21,10,1,59.17,0,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,21,30,0,0,0,20,11,1.1,66.45,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,22,30,0,0,0,20,12,1.2000000000000002,72.58,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,23,23,30,0,0,0,19,11,1.2000000000000002,71.31,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,0,30,0,0,0,19,11,1.3,73.96000000000002,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,1,30,0,0,0,18,11,1.3,72.66,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,2,30,0,0,0,18,10,1.3,71.86,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,3,30,0,0,0,18,10,1.4,76.2,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,4,30,0,0,0,18,10,1.7000000000000002,75.83,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,5,30,190,34,53,20,11,2.5,69.77,33.37431094,20.886976171872753,20.786853239050792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,6,30,594,65,237,22,11,2.9000000000000004,59.44,185.6243972398167,26.803925901680977,26.247052709961526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,7,30,751,80,436,25,11,3.2,48.51,402.28112955187413,35.206182759901196,33.999339371245576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,8,30,834,91,625,27,10,3.9,43.08,619.6006383394657,42.01081901884799,40.15201710382959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,9,30,878,101,783,28,9,4.5,38.54,806.1031478404981,46.77622168298805,44.35791223946656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,10,30,902,108,899,29,9,4.7,34.63,942.7717756403824,50.67475904,47.84644371710745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,11,30,16,243,259,29,8,4.6000000000000005,31.7,253.43878103496866,34.86481529825785,34.10449895515295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,12,30,367,453,798,29,8,4.5,31.59,810.7514363257781,47.88449231222441,45.452238003247075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,13,30,31,368,396,28,9,4.3,34.24,389.1178611776211,37.182894587830575,36.01554100429771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,14,30,38,344,375,28,9,4.3,37.8,368.1343942403035,36.68770024134269,35.58329705862178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,15,30,0,53,53,27,10,4.4,42.3,51.801390838119936,28.214501533446175,28.059097360931816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,16,30,0,19,19,25,11,3.8,51.14,18.570309923099597,25.452863034899845,25.397152105130548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,17,30,37,126,138,22,12,2.7,63.64,132.78899536414065,25.482471571467663,25.08410458537524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,18,30,0,44,44,20,14,2.4000000000000004,77.78,43.004928242967495,21.150558285366724,21.021543500637822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,19,30,0,0,0,18,13,2.8000000000000003,86.34,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,20,30,0,0,0,18,13,2.5,83.83,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,21,30,0,0,0,18,12,2.1,81.92,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,22,30,0,0,0,18,12,1.9,80.04,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,24,23,30,0,0,0,18,12,2,78.31,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,0,30,0,0,0,18,11,2.2,76.19,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,1,30,0,0,0,18,11,2.3000000000000003,78.60000000000002,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,2,30,0,0,0,17,10,2.4000000000000004,75.38,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,3,30,0,0,0,17,9,2.5,71.87,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,4,30,0,0,0,17,9,2.9000000000000004,69.14,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,5,30,28,32,35,19,9,3.5,60.6,31.298926716636185,19.77849976476659,19.68460298461668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,6,30,87,113,139,23,9,3.6,51.93,128.23655586469346,26.16867600511218,25.78396634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,7,30,105,205,255,26,9,3,42.35,245.59280343613855,32.31391168249244,31.57713327218402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,8,30,200,303,431,28,8,2.6,32.61,423.2970127847452,39.17523187905025,37.90534084069601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,9,30,67,363,416,29,7,2.4000000000000004,29.94,408.75848954863267,39.93596678518057,38.70969131653467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,10,30,9,154,162,30,7,2.3000000000000003,28.37,158.87052143274414,34.27884842028845,33.802236855990216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,11,30,22,336,357,30,8,1.9,30.84,350.30288054945913,39.69000641741738,38.63909778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,12,30,434,476,882,29,8,1.3,32.08,900.3976745705868,54.92868384,52.22749082126734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,13,30,77,443,512,28,9,0.9,35.4,506.0984634992155,42.97168705001369,41.45339165951604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,14,30,41,328,361,27,9,1,38.65,355.00427110017665,37.43142220926292,36.36640939596239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,15,30,36,267,292,26,10,1.2000000000000002,41.92,285.4543506275745,34.27564383949999,33.41928078761727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,16,30,29,195,210,25,10,1.4,45.72,204.57934470744155,30.851822617121353,30.23808458299903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,17,30,14,116,121,24,11,1.2000000000000002,53.62000000000001,117.01371267079057,27.392359612919165,27.041318474906795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,18,30,0,39,39,22,12,0.8,68,38.11800457899391,23.135256198921077,23.020902185184095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,19,30,0,0,0,20,13,0.5,79.27,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,20,30,0,0,0,19,13,0.30000000000000004,79.42,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,21,30,0,0,0,18,13,0.2,82.64,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,22,30,0,0,0,18,12,0.4,86.44,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,25,23,30,0,0,0,17,12,0.7000000000000001,83.85000000000002,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,0,30,0,0,0,17,11,1,85.33,0,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,1,30,0,0,0,16,10,1.1,80.83,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,2,30,0,0,0,16,9,1.1,76.35000000000002,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,3,30,0,0,0,16,9,1.2000000000000002,77,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,4,30,0,0,0,16,8,1.1,72.81,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,5,30,278,32,59,19,8,1.4,62.58,31.479848854278462,19.900454988613166,19.80601544205033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,6,30,586,68,235,23,8,1.9,48.65,185.5967388217261,28.13393891427148,27.5771487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,7,30,733,91,435,26,6,2.5,33.64,404.0594103813253,36.73853089181319,35.52635266066922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,8,30,813,107,624,28,5,3.1,28.2,620.9931954669397,43.85965910852638,41.99667952212556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,7,26,9,30,859,119,784,29,5,3.3000000000000003,26.61,807.8648720719985,49.36111817679411,46.937523560578114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
